time,x,y,p_value
39.0,836,252,0.00012156477168900892
39.0,837,252,5.995989796538744e-32
39.0,838,252,0.0008147440385073423
39.03333333333333,838,250,0.0030582707840949297
39.03333333333333,841,251,1.6301598959600483e-11
39.03333333333333,840,252,6.144238947182276e-35
39.03333333333333,841,252,7.464324269790268e-09
39.03333333333333,842,252,0.03775063529610634
39.03333333333333,843,256,0.05912759527564049
39.06666666666667,841,250,7.383334832411492e-06
39.06666666666667,841,251,6.920378655195236e-05
39.06666666666667,842,251,1.5348376791735063e-08
39.06666666666667,841,252,0.00043904216727241874
39.06666666666667,842,252,1.076686933384722e-34
39.06666666666667,843,252,8.79280996741727e-05
39.1,845,250,0.0024689885322004557
39.1,843,251,6.645565736107528e-05
39.1,844,251,0.0002363822131883353
39.1,845,251,4.765807377907836e-36
39.1,846,251,2.2514412194141187e-05
39.1,844,252,5.853048601345279e-10
39.1,845,252,1.3626612633376154e-32
39.1,846,252,3.444584422140906e-07
39.1,845,253,0.0013078891206532717
39.13333333333333,847,250,0.0012527942890301347
39.13333333333333,846,251,3.603769016535807e-08
39.13333333333333,847,251,2.925473584084251e-14
39.13333333333333,846,252,4.9562964704819024e-05
39.13333333333333,847,252,1.0192822636930406e-33
39.13333333333333,849,255,3.728109004441649e-05
39.166666666666664,847,250,6.721714953528135e-07
39.166666666666664,848,250,2.489778125891462e-07
39.166666666666664,849,250,3.454311417139356e-39
39.166666666666664,848,251,2.6452820748090744e-05
39.166666666666664,849,251,7.236960358196184e-32
39.166666666666664,850,251,0.0005072266212664545
39.166666666666664,850,252,7.043399818940088e-08
39.166666666666664,851,252,0.03509173542261124
39.166666666666664,851,253,4.1167152176058153e-07
39.233333333333334,851,249,3.9707089172225096e-07
39.233333333333334,851,250,2.7984747156212526e-32
39.233333333333334,852,250,5.35472463525366e-06
39.266666666666666,855,250,4.0874753887061156e-32
39.266666666666666,856,250,1.840276227751531e-39
39.266666666666666,854,251,9.622237451267779e-10
39.266666666666666,855,251,2.967847105225796e-12
39.266666666666666,856,251,2.638262497356436e-09
39.266666666666666,855,252,0.013997526839375496
39.3,857,249,9.17184297577478e-05
39.333333333333336,861,253,0.01083702314645052
39.333333333333336,861,254,4.553962974990248e-32
39.36666666666667,859,249,0.001461968757212162
39.36666666666667,860,249,0.0005552046350203454
39.36666666666667,859,250,2.065725226430004e-07
39.36666666666667,860,250,3.6847203066514567e-09
39.36666666666667,861,250,3.837045721218234e-32
39.36666666666667,858,251,2.8927232165187888e-08
39.36666666666667,859,251,0.002552447374910116
39.36666666666667,860,251,2.2623272144528528e-09
39.36666666666667,861,251,2.5903586902131792e-06
39.4,861,249,0.4804588556289673
39.4,861,250,2.8964328916549368e-31
39.43333333333333,865,249,1.0699973546079988e-10
39.43333333333333,865,250,1.143015083471255e-06
39.43333333333333,867,253,3.986179564208214e-08
39.43333333333333,867,254,2.0864388716290705e-05
39.46666666666667,867,248,4.814091940240352e-32
39.46666666666667,866,249,7.0491212866841124e-09
39.46666666666667,867,249,2.577289023975027e-06
39.46666666666667,865,250,8.213000768364509e-08
39.46666666666667,866,250,3.3932454243768007e-05
39.46666666666667,867,250,2.645608176976566e-10
39.46666666666667,869,252,6.825746368122054e-08
39.5,867,248,0.008498718030750751
39.5,868,248,1.1977278890906717e-10
39.5,866,249,0.00013591180322691798
39.5,867,249,4.039723300633733e-36
39.5,868,249,1.3918042066074499e-11
39.5,866,250,3.31434712279588e-05
39.5,867,250,1.0992992294234227e-08
39.5,868,250,5.06379080889019e-07
39.5,869,250,1.654018352736947e-31
39.5,870,251,0.06897535920143127
39.53333333333333,869,248,3.6061936182697095e-32
39.53333333333333,870,248,8.01215321644122e-07
39.53333333333333,869,249,2.848188387361006e-06
39.53333333333333,870,249,1.2145932236284505e-36
39.53333333333333,869,250,1.3390236835997271e-11
39.53333333333333,870,250,1.8697074934841997e-15
39.53333333333333,870,251,0.012092974036931992
39.56666666666667,872,250,1.4243664026025726e-08
39.56666666666667,874,252,0.02136535383760929
39.56666666666667,874,253,2.21081476189094e-31
39.56666666666667,875,253,6.610391921346714e-12
39.56666666666667,875,254,5.817812477071329e-32
39.6,872,249,1.2099105295269601e-33
39.6,872,250,2.2012790635549932e-32
39.6,873,250,0.0005948658799752593
39.6,876,253,0.00030588413937948644
39.63333333333333,876,248,0.026596559211611748
39.63333333333333,876,249,2.2810934751760215e-05
39.63333333333333,876,250,2.7738144581235247e-06
39.666666666666664,876,249,1.6971479457652272e-31
39.666666666666664,878,249,5.867841173312627e-05
39.666666666666664,876,250,1.4417251309233576e-31
39.666666666666664,880,254,0.27465423941612244
39.666666666666664,880,255,0.04600603133440018
39.7,878,249,0.001386572141200304
39.7,882,252,0.00040756649104878306
39.733333333333334,882,249,9.572796937658659e-32
39.733333333333334,883,250,1.2212905176056665e-06
39.733333333333334,884,250,1.6468632679789152e-08
39.733333333333334,884,251,2.66355255007511e-06
39.733333333333334,884,252,0.010979525744915009
39.733333333333334,885,252,5.963139528830652e-07
39.766666666666666,883,247,1.1201032203016182e-33
39.766666666666666,884,247,2.5992344127728773e-12
39.766666666666666,882,248,6.961348844924942e-06
39.766666666666666,883,248,2.8744673841174517e-07
39.766666666666666,884,248,1.7279259349311377e-13
39.766666666666666,882,249,0.004997294396162033
39.766666666666666,883,249,7.87122826295672e-06
39.766666666666666,884,249,4.249958749369398e-07
39.766666666666666,885,249,0.0011947950115427375
39.766666666666666,884,250,0.0010341469896957278
39.766666666666666,885,250,2.9803883805357145e-09
39.766666666666666,886,250,0.00018794467905536294
39.766666666666666,884,251,6.427247717510909e-05
39.766666666666666,885,251,0.003686292329803109
39.766666666666666,886,251,0.21987609565258026
39.766666666666666,886,252,5.376597389528115e-09
39.766666666666666,886,253,0.04766082018613815
39.8,886,248,3.308159070166899e-38
39.8,886,249,2.5756096874829382e-05
39.8,887,249,5.855594897852257e-10
39.833333333333336,887,247,0.00011902254482265562
39.833333333333336,888,247,0.09830309450626373
39.833333333333336,886,248,0.00011324341903673485
39.833333333333336,887,248,4.452622874850931e-07
39.833333333333336,888,248,5.483542439566058e-12
39.833333333333336,886,249,9.38542137489606e-32
39.833333333333336,887,249,3.2558862130827038e-06
39.833333333333336,888,249,0.008816144429147243
39.9,890,247,0.14608095586299896
39.9,892,247,0.0009587454842403531
39.9,890,248,5.606473791885946e-07
39.9,891,248,3.6887690124665085e-10
39.9,892,248,4.255592284607701e-05
39.9,890,249,9.408581718162168e-07
39.9,891,249,3.9052180913550027e-35
39.9,892,249,4.4925560359843075e-05
39.9,894,249,0.0002886872971430421
39.93333333333333,894,245,2.463006296693493e-07
39.93333333333333,892,247,1.9123000873894514e-32
39.93333333333333,893,247,6.222153903223671e-10
39.93333333333333,894,247,5.013659487573818e-10
39.93333333333333,891,248,0.0
39.93333333333333,892,248,8.967802909132251e-32
39.93333333333333,894,248,0.0011739225592464209
39.96666666666667,896,247,0.00020125847368035465
39.96666666666667,897,247,6.42031729430198e-13
39.96666666666667,896,248,2.7172600169933503e-08
39.96666666666667,897,248,5.201105102159431e-10
39.96666666666667,898,248,5.999034442538687e-07
39.96666666666667,896,249,0.00012244743993505836
39.96666666666667,897,249,0.010105817578732967
39.96666666666667,898,249,0.001321296556852758
39.96666666666667,898,250,0.02819499373435974
39.96666666666667,899,250,4.709785272893896e-08
39.96666666666667,898,251,0.0029800550546497107
39.96666666666667,898,252,0.0710696130990982
40.0,897,245,0.001187576912343502
40.0,898,246,9.99656535327631e-09
40.0,896,247,2.824254750066757e-07
40.0,897,247,7.224880391731858e-07
40.0,898,247,6.654958362162233e-09
40.0,896,248,0.00010047815885627642
40.0,897,248,4.5392415159994925e-08
40.0,898,248,3.519299571053125e-05
40.0,899,248,0.010323610156774521
40.03333333333333,900,246,0.001832333393394947
40.03333333333333,898,247,0.0011033940827473998
40.03333333333333,899,247,8.082914428086951e-05
40.03333333333333,900,247,5.984505668799045e-10
40.06666666666667,899,247,2.550742408402584e-07
40.06666666666667,900,247,0.001967179821804166
40.06666666666667,902,247,2.2408056565836887e-07
40.06666666666667,902,248,9.720463272692924e-33
40.06666666666667,903,248,1.2223620452735414e-33
40.06666666666667,904,248,0.004719387739896774
40.1,903,247,2.322563886991702e-05
40.1,903,248,0.0039220997132360935
40.13333333333333,906,247,5.258082413917009e-09
40.13333333333333,906,248,5.6992757180296394e-08
40.13333333333333,907,248,8.269636209831733e-38
40.13333333333333,908,248,0.08194133639335632
40.13333333333333,906,249,0.0007221375708468258
40.13333333333333,908,249,0.04445618391036987
40.166666666666664,906,246,0.0005365472170524299
40.166666666666664,907,246,0.007927166298031807
40.166666666666664,908,246,6.393769747631342e-37
40.166666666666664,906,247,4.818728029931663e-07
40.166666666666664,907,247,7.954944294397137e-07
40.166666666666664,908,247,0.0
40.166666666666664,906,248,0.0386500209569931
40.166666666666664,907,248,2.531249810999725e-05
40.166666666666664,908,248,1.5974778477811924e-07
40.2,909,245,0.0015524695627391338
40.2,908,246,0.0008899028180167079
40.2,909,246,1.5587088564306129e-10
40.2,910,246,8.65052522886281e-14
40.2,908,247,7.328672836592887e-06
40.2,909,247,2.1866423662583707e-31
40.2,910,247,0.00035799984470941126
40.233333333333334,910,246,1.0395566505394527e-06
40.233333333333334,911,246,1.8724373749963887e-34
40.233333333333334,914,246,4.051231528023891e-08
40.233333333333334,910,247,1.8546828641774482e-06
40.233333333333334,914,247,3.3852194292194326e-07
40.233333333333334,915,247,0.0003897744754794985
40.233333333333334,915,248,0.0016588433645665646
40.266666666666666,912,244,4.038124501448692e-08
40.266666666666666,913,244,0.001808271510526538
40.266666666666666,914,244,3.499925469441223e-06
40.266666666666666,912,245,0.0028733087237924337
40.266666666666666,913,245,1.2072892729975138e-07
40.266666666666666,914,245,2.1193664735721095e-31
40.266666666666666,912,246,3.254930106777465e-06
40.266666666666666,913,246,6.758207882207046e-10
40.266666666666666,914,246,0.0
40.333333333333336,917,246,8.53390890330156e-36
40.333333333333336,916,247,1.488136280869412e-10
40.333333333333336,917,247,3.388968252693303e-06
40.333333333333336,918,247,1.9914357380912406e-06
40.36666666666667,917,245,3.7335364595492138e-06
40.36666666666667,918,245,0.007806180510669947
40.36666666666667,916,246,4.3247641201560327e-07
40.36666666666667,917,246,1.506035251362494e-31
40.36666666666667,918,246,2.5696913485973027e-09
40.36666666666667,916,247,1.1865363376273308e-06
40.36666666666667,917,247,4.5419570634381243e-32
40.36666666666667,918,247,1.2801839943676896e-07
40.4,918,246,0.0027280214708298445
40.4,919,246,6.11575671882747e-07
40.4,920,246,2.1284351987560512e-06
40.4,921,246,0.0005122775328345597
40.4,918,247,4.901936563328491e-07
40.4,919,247,4.6414441461992055e-32
40.4,920,247,4.013251148912144e-32
40.4,921,247,4.601157144179524e-08
40.4,923,250,2.6515570183960335e-08
40.4,924,250,1.065418488417396e-34
40.4,923,251,0.19467787444591522
40.4,924,251,9.076630362869764e-07
40.4,924,252,1.4613776500027598e-07
40.46666666666667,925,244,0.0025661264080554247
40.46666666666667,923,245,8.607930794823915e-06
40.46666666666667,924,245,1.344043543127782e-08
40.46666666666667,925,245,6.923095043021021e-06
40.46666666666667,924,246,1.3310099689078925e-08
40.46666666666667,925,246,1.8429936396446855e-11
40.5,926,245,8.767957478994504e-05
40.5,927,245,8.248361438312202e-10
40.5,926,246,1.3866069821233395e-05
40.5,927,246,1.2828400451289634e-12
40.5,928,247,0.0028480759356170893
40.5,929,250,0.0005488061578944325
40.53333333333333,929,244,2.4737575586186722e-05
40.53333333333333,929,245,1.3978767032796213e-09
40.53333333333333,929,246,0.04581077769398689
40.53333333333333,930,246,3.034313067473704e-08
40.53333333333333,930,247,0.013058101758360863
40.56666666666667,929,244,7.083260697982041e-07
40.56666666666667,930,244,0.04052136465907097
40.56666666666667,929,245,0.006537923589348793
40.56666666666667,930,245,4.494798144794032e-10
40.56666666666667,931,245,1.0433388841523134e-32
40.56666666666667,932,245,4.373442607175093e-06
40.56666666666667,929,246,8.865533800417325e-07
40.56666666666667,930,246,0.0005280196201056242
40.56666666666667,931,246,1.0048827480956355e-31
40.56666666666667,932,246,8.330546252821591e-10
40.56666666666667,933,246,5.64749427667266e-07
40.56666666666667,932,247,0.00024130089150276035
40.6,931,244,0.027045609429478645
40.6,932,244,3.765769918118167e-08
40.6,931,245,8.173299814728807e-10
40.6,932,245,5.377453931032505e-07
40.6,933,245,2.0745596351900986e-09
40.6,931,246,0.006398485507816076
40.6,932,246,0.0547979436814785
40.6,933,246,3.778571056045621e-07
40.63333333333333,935,244,2.2002095967283164e-35
40.63333333333333,935,245,1.463201613205456e-07
40.666666666666664,935,243,1.7283668940493158e-10
40.666666666666664,936,243,1.0089543078785786e-31
40.666666666666664,937,243,0.0010223205899819732
40.666666666666664,935,244,0.004858171567320824
40.666666666666664,936,244,6.425813694477256e-07
40.666666666666664,937,244,4.3898069521394415e-32
40.666666666666664,936,245,0.011376387439668179
40.666666666666664,937,245,0.06676311790943146
40.666666666666664,938,245,3.9870370528660715e-05
40.666666666666664,939,246,0.02706107497215271
40.666666666666664,940,248,5.219139893597458e-07
40.7,937,243,4.582216206472367e-05
40.7,937,244,1.8023776915399026e-09
40.7,938,244,0.00031178808421827853
40.7,939,244,2.5341057607874973e-06
40.7,940,244,8.294764874960947e-09
40.7,936,245,5.7081251725321636e-06
40.7,937,245,2.4548156507741745e-31
40.7,938,245,4.210332603393763e-12
40.7,939,245,2.5756970833685266e-32
40.7,940,245,0.03280043974518776
40.7,941,245,8.021451503736898e-05
40.7,939,246,0.00014595342508982867
40.733333333333334,941,244,9.430829095435911e-08
40.733333333333334,942,244,0.0
40.733333333333334,941,245,0.0008737543830648065
40.733333333333334,942,245,4.3382075709530454e-10
40.733333333333334,943,248,0.1599799245595932
40.766666666666666,943,244,0.0074304682202637196
40.766666666666666,943,245,3.274110937923069e-08
40.8,944,243,0.012097467668354511
40.8,945,243,2.868994215532439e-06
40.8,946,243,7.548440171534221e-12
40.8,943,244,3.711270294218386e-31
40.8,944,244,3.0811138085340417e-09
40.8,945,244,5.058882379671559e-07
40.8,943,245,0.0015390762127935886
40.8,944,245,1.5824536347963658e-08
40.8,945,245,0.0006101353792473674
40.9,951,244,5.534523734240793e-05
40.93333333333333,951,242,0.3679048418998718
40.93333333333333,951,243,0.0031343032605946064
40.93333333333333,952,243,2.6141833561616237e-32
40.93333333333333,953,243,3.8907918553654497e-10
40.93333333333333,951,244,9.927173749701979e-09
40.93333333333333,952,244,0.0007988193538039923
40.93333333333333,953,244,1.5232348005156382e-06
40.96666666666667,953,242,3.6183279007673264e-05
40.96666666666667,954,242,0.00011866699787788093
40.96666666666667,952,243,9.318783327216806e-07
40.96666666666667,953,243,4.992744440102115e-09
40.96666666666667,955,243,3.069572755975969e-07
40.96666666666667,952,244,9.997804362171792e-09
40.96666666666667,953,244,0.001876471214927733
40.96666666666667,955,244,0.0004215009685140103
41.0,956,240,0.00015420210547745228
41.0,957,242,0.0001540599623695016
41.0,957,243,1.0440569269198284e-37
41.0,957,244,4.489613274927251e-05
41.03333333333333,957,242,2.312124667072646e-12
41.03333333333333,958,242,7.760352218610933e-07
41.03333333333333,959,242,0.0017888781148940325
41.03333333333333,957,243,1.3732077604799997e-05
41.03333333333333,958,243,7.040085181486688e-11
41.03333333333333,959,243,0.07111380249261856
41.03333333333333,957,244,4.1099110603681765e-06
41.03333333333333,959,244,0.00011993659427389503
41.06666666666667,959,239,9.888557315207436e-07
41.06666666666667,960,239,7.106808334356174e-05
41.06666666666667,959,240,8.78592274489165e-08
41.06666666666667,960,240,0.0172216035425663
41.06666666666667,959,241,0.015620448626577854
41.06666666666667,959,242,0.005852022673934698
41.06666666666667,961,242,0.0
41.06666666666667,963,246,4.977047099184522e-35
41.06666666666667,965,246,0.04288414120674133
41.06666666666667,963,247,1.087794743170889e-07
41.1,959,240,0.013942058198153973
41.1,960,240,1.0147952167471885e-07
41.1,959,241,5.222764229984023e-07
41.1,960,241,2.5473134712683532e-08
41.1,961,241,0.18451273441314697
41.1,962,241,2.93947960017249e-06
41.1,959,242,1.219213743297587e-07
41.1,960,242,5.229879462831377e-08
41.1,961,242,3.165640407587489e-07
41.1,962,242,2.1800509304596385e-34
41.1,960,243,0.02466045692563057
41.1,961,243,4.2566065872051695e-07
41.1,962,243,5.113601582706906e-05
41.13333333333333,962,241,4.012494537164457e-05
41.13333333333333,963,241,4.862873538513668e-06
41.13333333333333,964,241,6.440418937456108e-32
41.13333333333333,961,242,4.1504449654894415e-08
41.13333333333333,962,242,2.0569389763272314e-36
41.13333333333333,963,242,1.2739498785158046e-31
41.13333333333333,964,242,4.017146476607549e-37
41.13333333333333,961,243,2.3067763322615065e-05
41.13333333333333,962,243,2.5292423180421975e-33
41.166666666666664,966,241,0.020645063370466232
41.166666666666664,963,242,7.0579471156406726e-09
41.166666666666664,964,242,0.0005124449380673468
41.166666666666664,965,242,2.5784653189475648e-05
41.166666666666664,966,242,3.480732473689467e-36
41.166666666666664,964,243,5.12195508621506e-32
41.166666666666664,965,243,2.528010157516826e-31
41.166666666666664,966,243,7.380100578302518e-05
41.233333333333334,969,241,0.0022941352799534798
41.233333333333334,970,241,4.5648826585420466e-07
41.233333333333334,969,242,9.05265460460214e-06
41.233333333333334,970,242,0.001168484683148563
41.266666666666666,972,241,0.042047563940286636
41.266666666666666,972,242,3.884527170657411e-32
41.266666666666666,974,245,1.463607281524861e-32
41.266666666666666,974,246,0.11740457266569138
41.3,972,241,0.0039845858700573444
41.3,974,241,1.7330290575046092e-05
41.3,972,242,4.3754265789175406e-05
41.3,974,242,1.5912203252810286e-06
41.3,976,245,1.006965248961933e-07
41.4,980,240,1.37085725076193e-32
41.4,980,241,6.622641720731877e-32
41.4,981,241,3.7220373449997624e-09
41.4,980,242,3.852202553389361e-06
41.4,981,242,5.8915515132049e-34
41.4,982,242,0.01734600029885769
41.4,982,243,0.03506207838654518
41.4,983,243,3.9727504486108955e-07
41.4,983,245,5.101007900520926e-06
41.43333333333333,982,239,0.0012851444771513343
41.43333333333333,981,240,0.02381284348666668
41.43333333333333,982,240,1.7708811128613888e-07
41.43333333333333,981,241,4.5123069725150344e-09
41.43333333333333,982,241,1.746578405934452e-41
41.43333333333333,981,242,5.0201956582895946e-06
41.43333333333333,982,242,3.5788784202850366e-07
41.43333333333333,983,242,1.2806796421960254e-11
41.46666666666667,981,240,2.837413148881751e-07
41.46666666666667,982,240,0.00014115701196715236
41.46666666666667,983,240,0.0021016071550548077
41.46666666666667,984,240,1.9522244845373397e-35
41.46666666666667,982,241,0.08917827904224396
41.46666666666667,984,241,2.0445055270101875e-05
41.5,986,241,1.02019141501599e-35
41.53333333333333,985,240,3.880292087643511e-09
41.53333333333333,986,240,2.35527775060973e-08
41.53333333333333,987,240,1.3687172228937783e-10
41.53333333333333,988,240,1.3520096331376408e-07
41.53333333333333,985,241,0.0003826502652373165
41.53333333333333,986,241,2.2962767687317864e-08
41.53333333333333,987,241,1.6952341752585198e-07
41.53333333333333,988,241,2.024582837582256e-31
41.53333333333333,990,241,0.027559958398342133
41.53333333333333,990,242,8.011469617486e-06
41.53333333333333,991,242,2.826701290814526e-07
41.53333333333333,990,243,0.16035588085651398
41.53333333333333,991,243,2.5359248034817483e-09
41.53333333333333,990,244,0.0005640620947815478
41.53333333333333,991,244,3.513312235196624e-34
41.56666666666667,990,241,0.0002723257930483669
41.56666666666667,992,242,2.900028084695805e-05
41.6,991,240,0.001310187391936779
41.6,992,240,0.0018306269776076078
41.6,992,241,1.4064389119994303e-07
41.6,993,241,1.4097405467720173e-32
41.63333333333333,994,240,9.755686924961537e-09
41.666666666666664,994,237,4.6510153150771883e-32
41.666666666666664,994,239,0.0021886753384023905
41.7,997,239,1.0427613858182734e-33
41.7,997,240,3.507833389448933e-05
41.733333333333334,998,237,4.2103107489310787e-07
41.733333333333334,999,237,8.540589533367893e-07
41.733333333333334,998,238,2.0030164193940436e-08
41.733333333333334,999,239,0.0025382358580827713
41.8,1003,238,0.019865607842803
41.8,1004,238,2.324545889109686e-08
41.8,1003,239,1.872514985734597e-05
41.833333333333336,1004,238,0.003647270379588008
41.833333333333336,1002,239,0.03310719504952431
41.833333333333336,1003,239,7.926788043732813e-07
41.833333333333336,1009,241,0.07628113031387329
41.833333333333336,1008,242,0.0001175918077933602
41.833333333333336,1009,242,7.0111287641339e-05
41.833333333333336,1008,243,1.5807866127204306e-10
41.833333333333336,1009,243,0.17869804799556732
41.86666666666667,1004,238,1.32895578985881e-07
41.86666666666667,1006,238,2.74434430735937e-08
41.86666666666667,1007,238,0.00023472370230592787
41.86666666666667,1003,239,0.026405632495880127
41.86666666666667,1004,239,2.519516044685588e-07
41.86666666666667,1005,239,0.0011999992420896888
41.86666666666667,1006,239,6.6447450990381185e-06
41.86666666666667,1007,239,0.00030821646214462817
41.86666666666667,1005,240,0.018867479637265205
41.86666666666667,1007,240,0.24100735783576965
41.86666666666667,1009,240,0.00047239018022082746
41.86666666666667,1009,241,1.661835824506852e-08
41.86666666666667,1009,242,9.412485724169528e-07
41.86666666666667,1010,243,7.307812692444822e-32
41.9,1009,238,4.0863515349265356e-10
41.9,1011,242,0.0002275751467095688
41.93333333333333,1010,235,0.013837333768606186
41.93333333333333,1009,236,3.024385686840813e-31
41.93333333333333,1010,236,9.117879926634487e-06
41.93333333333333,1009,237,0.004112540744245052
41.93333333333333,1010,237,8.16517797375127e-07
41.93333333333333,1011,237,0.007254417985677719
41.93333333333333,1009,238,1.5235903190965443e-31
41.93333333333333,1010,238,3.0992614483693615e-05
41.93333333333333,1011,238,8.103237017026082e-35
41.96666666666667,1011,238,0.0020196903496980667
41.96666666666667,1012,238,3.344452184715077e-36
41.96666666666667,1013,238,0.0005943260039202869
41.96666666666667,1011,239,1.6905314407127538e-31
41.96666666666667,1012,239,4.18180867711726e-08
41.96666666666667,1013,239,1.0368487437517615e-06
41.96666666666667,1014,239,1.734307062406515e-07
41.96666666666667,1015,239,0.0013838085578754544
41.96666666666667,1013,240,0.26918724179267883
42.0,1015,237,0.00011755570449167863
42.0,1014,238,0.00012011413491563872
42.0,1015,238,1.3534751985844196e-07
42.0,1014,239,6.877556643303251e-06
42.0,1015,239,7.85379161243327e-05
42.0,1017,241,1.4023887160874438e-05
42.0,1017,242,0.01831819862127304
42.0,1017,243,0.37095534801483154
42.03333333333333,1015,237,1.2028808669128921e-05
42.03333333333333,1016,237,3.386575686548099e-09
42.03333333333333,1015,238,9.62923021738973e-33
42.1,150,251,0.11022172123193741
43.46666666666667,398,647,8.70582044643029e-34
43.46666666666667,399,647,0.001012288499623537
47.4,394,647,0.06546249985694885
47.4,395,647,8.178931589031291e-32
47.4,396,647,0.011889583431184292
48.56666666666667,927,473,0.2554604113101959
51.733333333333334,56,76,0.03984226658940315
52.233333333333334,684,201,0.03118615411221981
52.233333333333334,685,202,0.10675325989723206
52.233333333333334,685,203,0.09798930585384369
